unit,task_id,mixer,seed,p,strategy,status,loss,energy_report,p_opt,p_feas,p_opt_given_feas,objective_evaluations,gradient_evaluations,work_credits,work_budget,nominal_layer_work,fit_seconds,iterations,winner_call,active_parameter_count,earlier_parameter_change,incomplete_previous_calls_charged,ancestor_calls,ancestor_gradients,ancestor_credits,ancestor_layer_work,ancestor_fit_seconds,cumulative_layer_work,cumulative_credits,cumulative_fit_seconds,cumulative_calls,parent_record,parent_sha256,winner_sha256,has_state,complex_state_sha256,independent_state_error,cnot,ancillas,one_qubit,toffoli,initial_parameters_sha256,anchor_present,prefix_present
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,88,WARM_JOINT,BUDGET_EXHAUSTED,-0.2395331589360885,-0.23953315893608745,0.08914938826361407,0.612888902164981,0.14545766442939492,118,117,352,352,30976,126.87793922424316,108,118,176,0.9535256354464736,0,5259,5173,15605,891962,3675.9251370429993,922938,15957,3802.8030762672424,5377,fits/tv2_m16_branch_00__MULTI__s9101/p087/WARM_JOINT/WINNER.json,c73e7b7ac9afae29c037056ce10b37080a15e15f46e8eaf58d6afffa8150b9bc,d39016cd14635cd501cb818d7e1cb250e352e56902e37e2718c7ede78d0ad5f9,False,,,885632,509,1111544,118624,6ff607a80cb8d345749729c0db25d04641d6d3a08bb9901edcdf70c4efe56937,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,89,FROZEN_LAYERWISE,CONVERGED,0.3840029791791114,0.3840029791791115,1.2802027111758448e-05,9.304851726757888e-05,0.13758442893768807,5,4,13,356,1157,4.737846851348877,3,5,2,0.0,0,917,830,2577,93471,382.4757192134857,94628,2590,387.2135660648346,922,fits/tv2_m16_branch_00__MULTI__s9101/p088/FROZEN_LAYERWISE/WINNER.json,7d0ac4b2355b075731e34da453f6c9201c2f046df168484c0bd312506701a4d3,f049042001f37b9e52438e3a0370d03e73aa99e55ba937ad4c414be35025fe4e,False,,,895696,509,1124175,119972,6a89b6d3b366d7a94053906add59b47ede6d0c51942f3a4959ea3ff6cc98dd7d,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,89,WARM_JOINT,BUDGET_EXHAUSTED,-0.24264822409541562,-0.24264822409541437,0.09113695462928968,0.6160068186281397,0.14794796400509597,119,118,355,356,31595,129.29998588562012,103,119,178,1.4660380759279623,0,5377,5290,15957,922938,3802.8030762672424,954533,16312,3932.1030621528625,5496,fits/tv2_m16_branch_00__MULTI__s9101/p088/WARM_JOINT/WINNER.json,d39016cd14635cd501cb818d7e1cb250e352e56902e37e2718c7ede78d0ad5f9,86fa49357ab0aca5689142c5eb61f0d6d714f1a2e4f4917292dd2f5f5c0c93af,False,,,895696,509,1124175,119972,322e8f2cc2ffa2e41465a9d61d35e9ae3a9847b59f24badeba100f54bc17135a,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,90,FROZEN_LAYERWISE,CONVERGED,0.38400297897231406,0.384002978972314,1.2801946434086318e-05,9.304805988986959e-05,0.1375842381801246,4,3,10,360,900,3.631601095199585,2,4,2,0.0,0,922,834,2590,94628,387.2135660648346,95528,2600,390.8451671600342,926,fits/tv2_m16_branch_00__MULTI__s9101/p089/FROZEN_LAYERWISE/WINNER.json,f049042001f37b9e52438e3a0370d03e73aa99e55ba937ad4c414be35025fe4e,a529126e5b4ac157a47c7b67212bee3069280a076191aac574b9d6a4bd838416,False,,,905760,509,1136806,121320,1ca93f2a05b87a82bc47eb8ec70409850794048fac730aa19f8a234ece427866,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,90,WARM_JOINT,BUDGET_EXHAUSTED,-0.2452452297273915,-0.24524522972739,0.09620139534699058,0.620751558694659,0.15497568068823975,120,119,358,360,32220,130.94036984443665,110,120,180,1.3263403552005535,0,5496,5408,16312,954533,3932.1030621528625,986753,16670,4063.043431997299,5616,fits/tv2_m16_branch_00__MULTI__s9101/p089/WARM_JOINT/WINNER.json,86fa49357ab0aca5689142c5eb61f0d6d714f1a2e4f4917292dd2f5f5c0c93af,5782a577feac12b62925a5b7702e42a9e07d3cf795f03ef8819ed264bf6d662f,False,,,905760,509,1136806,121320,d0e2aceaa4d969f015c0acbe26437784949d52d0c386bffd610db5476761a79e,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,91,FROZEN_LAYERWISE,CONVERGED,0.38400297897231406,0.384002978972314,1.2801946434086318e-05,9.30480598898696e-05,0.1375842381801246,5,4,13,364,1183,4.781911373138428,3,1,2,0.0,0,926,837,2600,95528,390.8451671600342,96711,2613,395.6270785331726,931,fits/tv2_m16_branch_00__MULTI__s9101/p090/FROZEN_LAYERWISE/WINNER.json,a529126e5b4ac157a47c7b67212bee3069280a076191aac574b9d6a4bd838416,8e2218240ddb71c18b547ca7dfd79196bf9e3f4c6ab0e61666077c99bc1e5a95,False,,,915824,509,1149437,122668,6436d00f1305f327febae0e24c76ad4eb3f47675a11a9b04ffd705d74636a1e8,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,91,WARM_JOINT,BUDGET_EXHAUSTED,-0.24698157119757957,-0.24698157119757813,0.09927924711629155,0.6227663366807061,0.1594165279476117,122,121,364,364,33124,134.2575078010559,109,122,182,1.3240434688610077,0,5616,5527,16670,986753,4063.043431997299,1019877,17034,4197.300939798355,5738,fits/tv2_m16_branch_00__MULTI__s9101/p090/WARM_JOINT/WINNER.json,5782a577feac12b62925a5b7702e42a9e07d3cf795f03ef8819ed264bf6d662f,3cb28942868803d2f0d5121765287b129b517d78c66692732e54dc6422a41b5b,False,,,915824,509,1149437,122668,e5b6779c113942dd881fdc92b15e9b7593c34b03588b1e6c3c01c6f0d2fddeae,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,92,FROZEN_LAYERWISE,CONVERGED,0.38400297895355173,0.38400297895355195,1.2801921234802476e-05,9.304792167565429e-05,0.13758417172849183,4,3,10,368,920,3.7685155868530273,2,4,2,0.0,0,931,841,2613,96711,395.6270785331726,97631,2623,399.39559412002563,935,fits/tv2_m16_branch_00__MULTI__s9101/p091/FROZEN_LAYERWISE/WINNER.json,8e2218240ddb71c18b547ca7dfd79196bf9e3f4c6ab0e61666077c99bc1e5a95,c1921c06eb79d2a8fe5a4d84ac6f1472c0b9a196fc173c2056046a56ba7d4d42,False,,,925888,509,1162068,124016,a88bb110206a95b8975bd024d0e60ef980a9eb0813f00158d893e20dd770cf00,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,92,WARM_JOINT,BUDGET_EXHAUSTED,-0.24817743172834716,-0.24817743172834755,0.10144401932095547,0.6240985553111805,0.16254487125094316,123,122,367,368,33764,138.3643867969513,110,123,184,1.1074074489925136,0,5738,5648,17034,1019877,4197.300939798355,1053641,17401,4335.665326595306,5861,fits/tv2_m16_branch_00__MULTI__s9101/p091/WARM_JOINT/WINNER.json,3cb28942868803d2f0d5121765287b129b517d78c66692732e54dc6422a41b5b,4f7504dd951b1544773aa7dbe3b6f42b34efcfc76ea4f36023fb4ff4c522a553,False,,,925888,509,1162068,124016,ceaff842bc1e2ed21df19010dea4bc03617e30e1ceb837421c1bc15ee7f5bbe5,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,93,FROZEN_LAYERWISE,CONVERGED,0.38400297465773175,0.3840029746577317,1.2802204545205911e-05,9.305061829317995e-05,0.1375832292147621,4,3,10,372,930,3.8281068801879883,2,4,2,0.0,0,935,844,2623,97631,399.39559412002563,98561,2633,403.2237010002136,939,fits/tv2_m16_branch_00__MULTI__s9101/p092/FROZEN_LAYERWISE/WINNER.json,c1921c06eb79d2a8fe5a4d84ac6f1472c0b9a196fc173c2056046a56ba7d4d42,0ee6b55bb324a3598d071f6c62f0d0ae445013c382832a8eb3861ad783aff285,False,,,935952,509,1174699,125364,f98fbdc69d06414ee6c6d9f817f1e5f28e8473eb34e26ee4fb8f8123dd7f25bb,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,93,WARM_JOINT,BUDGET_EXHAUSTED,-0.24914553407954312,-0.24914553407954318,0.1025621233607901,0.6252334654383077,0.16403812180605357,124,123,370,372,34410,141.0299768447876,113,124,186,1.2030131879025823,0,5861,5770,17401,1053641,4335.665326595306,1088051,17771,4476.695303440094,5985,fits/tv2_m16_branch_00__MULTI__s9101/p092/WARM_JOINT/WINNER.json,4f7504dd951b1544773aa7dbe3b6f42b34efcfc76ea4f36023fb4ff4c522a553,27e4725aa1b0860aabec42aa8da9cea11dbf9be497de8a904cb01953612081a2,False,,,935952,509,1174699,125364,a4ab67911bca6a997f39604981e7a15854a8e2798a73907127c3d51e250bc9b4,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,94,FROZEN_LAYERWISE,CONVERGED,0.38400297224893654,0.3840029722489363,1.2801936672172598e-05,9.304893635233815e-05,0.13758283731150794,5,4,13,376,1222,5.10738730430603,3,5,2,0.0,0,939,847,2633,98561,403.2237010002136,99783,2646,408.33108830451965,944,fits/tv2_m16_branch_00__MULTI__s9101/p093/FROZEN_LAYERWISE/WINNER.json,0ee6b55bb324a3598d071f6c62f0d0ae445013c382832a8eb3861ad783aff285,cdf296860cef835a3a61e55ca8d71360d404ce3c0325b4cd91cec5ceb4a77dce,False,,,946016,509,1187330,126712,4e535f8046cbf2179700de6517d773e07a997ef44e01e13d5d60f72493f40544,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,94,WARM_JOINT,BUDGET_EXHAUSTED,-0.2501133990526664,-0.25011339905266683,0.10398884659843668,0.6263078786738238,0.1660347093487439,126,125,376,376,35344,146.63240122795105,115,125,188,1.0114626407667675,0,5985,5893,17771,1088051,4476.695303440094,1123395,18147,4623.327704668045,6111,fits/tv2_m16_branch_00__MULTI__s9101/p093/WARM_JOINT/WINNER.json,27e4725aa1b0860aabec42aa8da9cea11dbf9be497de8a904cb01953612081a2,0a292fd7a73b51f0754700b7a4b6706bc3fabc7a403d90d6e8231992256b2d27,False,,,946016,509,1187330,126712,e116cc5cda94d5a086e42c2ebaa3b346401b038dca278271204dacc69864071e,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,95,FROZEN_LAYERWISE,CONVERGED,0.3840029721052463,0.3840029721052465,1.2801868029231008e-05,9.304854562985722e-05,0.1375826773279858,5,4,13,380,1235,4.929702281951904,3,5,2,0.0,0,944,851,2646,99783,408.33108830451965,101018,2659,413.26079058647156,949,fits/tv2_m16_branch_00__MULTI__s9101/p094/FROZEN_LAYERWISE/WINNER.json,cdf296860cef835a3a61e55ca8d71360d404ce3c0325b4cd91cec5ceb4a77dce,a75db15448c16b3f363f21a7a7b4eb6a100dcec843c53d94605d79951b440f18,False,,,956080,509,1199961,128060,0030d6cabf0705f9017a13fbfe777770b5276793050e8c36d41a2a8eb8358c56,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,95,WARM_JOINT,BUDGET_EXHAUSTED,-0.2508701758598623,-0.25087017585986104,0.10529712827085788,0.6272674680500393,0.16786639453531801,127,126,379,380,36005,146.4641616344452,113,127,190,0.9011560955975497,0,6111,6018,18147,1123395,4623.327704668045,1159400,18526,4769.79186630249,6238,fits/tv2_m16_branch_00__MULTI__s9101/p094/WARM_JOINT/WINNER.json,0a292fd7a73b51f0754700b7a4b6706bc3fabc7a403d90d6e8231992256b2d27,20a643471b8776d94d2e7794780052202593cb47b413e5c80e0bd9c079fb2a3a,False,,,956080,509,1199961,128060,abb6df51b34cb2808b96f4d182f8aa7bfa835f42df2296261ca6e95c085824dd,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,96,FROZEN_LAYERWISE,CONVERGED,0.38400297074697376,0.3840029707469738,1.2802049232227375e-05,9.304994908497216e-05,0.13758254956740157,4,3,10,384,960,4.026979207992554,2,4,2,0.0,0,949,855,2659,101018,413.26079058647156,101978,2669,417.2877697944641,953,fits/tv2_m16_branch_00__MULTI__s9101/p095/FROZEN_LAYERWISE/WINNER.json,a75db15448c16b3f363f21a7a7b4eb6a100dcec843c53d94605d79951b440f18,0f72bd4879c8d545b35fe40029b8ad104cc9ce48218b5d025f742fc6a85c92b8,False,,,966144,509,1212592,129408,309592482f714d5e2a81c5a45f11c414eecd65d3d275815eccd79b605eb902c2,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,96,WARM_JOINT,BUDGET_EXHAUSTED,-0.2513439199199149,-0.2513439199199142,0.1059563042579625,0.6277927839340757,0.1687759193311928,128,127,382,384,36672,149.55269575119019,117,128,192,0.8114812202493208,0,6238,6144,18526,1159400,4769.79186630249,1196072,18908,4919.34456205368,6366,fits/tv2_m16_branch_00__MULTI__s9101/p095/WARM_JOINT/WINNER.json,20a643471b8776d94d2e7794780052202593cb47b413e5c80e0bd9c079fb2a3a,bba28390f0025924fcf4ab182e165c30efc99383f54be09b586070bf820f6f85,False,,,966144,509,1212592,129408,27cdd9d1dcdb05cbfae56ba667f2dcaad1471dfd412a309ea6605f0287f70af6,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,97,FROZEN_LAYERWISE,CONVERGED,0.38400296953432234,0.3840029695343224,1.2802191056153527e-05,9.305143139010185e-05,0.13758188202911764,5,4,13,388,1261,5.205643892288208,3,5,2,0.0,0,953,858,2669,101978,417.2877697944641,103239,2682,422.4934136867523,958,fits/tv2_m16_branch_00__MULTI__s9101/p096/FROZEN_LAYERWISE/WINNER.json,0f72bd4879c8d545b35fe40029b8ad104cc9ce48218b5d025f742fc6a85c92b8,083324e074554c78f6be2aef501b4153763a079b27d3862cd8654e66983e5640,False,,,976208,509,1225223,130756,7793199fbcd9fa7ec04d6ed9ba20aa22f20835740d0f2896a2ba79cfaa4a8b96,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,97,WARM_JOINT,BUDGET_EXHAUSTED,-0.25190630026569516,-0.25190630026569616,0.10692926760934307,0.6285119174860234,0.17013085135608574,130,129,388,388,37636,153.6602647304535,115,130,194,0.8901245603784217,0,6366,6271,18908,1196072,4919.34456205368,1233708,19296,5073.004826784134,6496,fits/tv2_m16_branch_00__MULTI__s9101/p096/WARM_JOINT/WINNER.json,bba28390f0025924fcf4ab182e165c30efc99383f54be09b586070bf820f6f85,a7b7dd15f454c1d0fb7aa244ab04c5df5a774c6f1fdb610adb770dde84573474,False,,,976208,509,1225223,130756,4ebe87b5efef3ed21075ec487834c5bdb7b323a9fee16170938ed6bbfd88995f,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,98,FROZEN_LAYERWISE,CONVERGED,0.38400296892029406,0.3840029689202942,1.2802075804372755e-05,9.305046051197136e-05,0.13758207894871957,5,4,13,392,1274,5.288392543792725,3,5,2,0.0,0,958,862,2682,103239,422.4934136867523,104513,2695,427.78180623054504,963,fits/tv2_m16_branch_00__MULTI__s9101/p097/FROZEN_LAYERWISE/WINNER.json,083324e074554c78f6be2aef501b4153763a079b27d3862cd8654e66983e5640,34dbf41695818ff9de9de6188220c095e091234723ef5a61673544f3fa55e6e3,False,,,986272,509,1237854,132104,f90d8b1a29300942710fa7f022a394ac5c131fe94d5ccf17f1183480177cf2e9,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,98,WARM_JOINT,BUDGET_EXHAUSTED,-0.25229808989181884,-0.2522980898918199,0.10743894685514135,0.6288526672142031,0.170849155066945,131,130,391,392,38318,152.4442493915558,116,131,196,0.6498962747249378,0,6496,6400,19296,1233708,5073.004826784134,1272026,19687,5225.44907617569,6627,fits/tv2_m16_branch_00__MULTI__s9101/p097/WARM_JOINT/WINNER.json,a7b7dd15f454c1d0fb7aa244ab04c5df5a774c6f1fdb610adb770dde84573474,a3b10b5044259ca5fa46c9f85552ed7b082b65d357d7173188af57eb8c8fdeaf,False,,,986272,509,1237854,132104,acf5395f1941d6a6c14269f2e9c71b90ddced4ed6ba0d35c1eba1686695c52c4,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,99,FROZEN_LAYERWISE,CONVERGED,0.3840029677466542,0.3840029677466543,1.2801891486783855e-05,9.30492938476492e-05,0.13758182311135597,4,3,10,396,990,3.8156514167785645,2,4,2,0.0,0,963,866,2695,104513,427.78180623054504,105503,2705,431.5974576473236,967,fits/tv2_m16_branch_00__MULTI__s9101/p098/FROZEN_LAYERWISE/WINNER.json,34dbf41695818ff9de9de6188220c095e091234723ef5a61673544f3fa55e6e3,39451b0199b647c0255a996e003a209050aaf1d8f5a46d7033009efc912e6631,False,,,996336,509,1250485,133452,2ae5c19d23bebe0723238dd41664fb20dc8ddace53a54bbd97faed7ec274ff99,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,99,WARM_JOINT,BUDGET_EXHAUSTED,-0.25269883964579887,-0.2526988396458011,0.10824412528639792,0.6294898843980516,0.17195530534999165,132,131,394,396,39006,152.40230131149292,118,132,198,0.745422845698437,0,6627,6530,19687,1272026,5225.44907617569,1311032,20081,5377.851377487183,6759,fits/tv2_m16_branch_00__MULTI__s9101/p098/WARM_JOINT/WINNER.json,a3b10b5044259ca5fa46c9f85552ed7b082b65d357d7173188af57eb8c8fdeaf,03e616ee6bca57de16adca525f54fe246c7534011f4978fbc38b734065a80aa9,False,,,996336,509,1250485,133452,12b751c2b7519c6c0d9f68c0f8ae6670d2077d6afb8e105cbc74d374b04b1fb4,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,100,FROZEN_LAYERWISE,CONVERGED,0.3840029677466542,0.3840029677466543,1.2801891486783859e-05,9.304929384764921e-05,0.13758182311135597,5,4,13,400,1300,5.150492429733276,3,1,2,0.0,0,967,869,2705,105503,431.5974576473236,106803,2718,436.7479500770569,972,fits/tv2_m16_branch_00__MULTI__s9101/p099/FROZEN_LAYERWISE/WINNER.json,39451b0199b647c0255a996e003a209050aaf1d8f5a46d7033009efc912e6631,6823dec8aaec9ce1f105202f54278f18a524f70c7083d7172a09d4f9e9b72fbf,False,,,1006400,509,1263116,134800,074866c7074c42ca2a8ae9878f4aa5ec940aaccc2cfce921b3efd55b118f1de6,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,100,WARM_JOINT,BUDGET_EXHAUSTED,-0.25305667468222137,-0.25305667468222076,0.10855617868015624,0.629787511377353,0.17236953213432663,134,133,400,400,40000,157.9262294769287,119,134,200,0.7804442520202106,0,6759,6661,20081,1311032,5377.851377487183,1351032,20481,5535.777606964111,6893,fits/tv2_m16_branch_00__MULTI__s9101/p099/WARM_JOINT/WINNER.json,03e616ee6bca57de16adca525f54fe246c7534011f4978fbc38b734065a80aa9,8e9a858656285a7dfdc48165decafc4e9e7df94aeee462a6f0a9bf91ab697b35,False,,,1006400,509,1263116,134800,43f84f620d46809377d61e21e916e5634c64e9f5e381c07f50f186610055e16c,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,101,FROZEN_LAYERWISE,CONVERGED,0.38400296770427966,0.3840029677042798,1.280192912634941e-05,9.304954649901001e-05,0.13758185405541568,4,3,10,404,1010,4.101970911026001,2,4,2,0.0,0,972,873,2718,106803,436.7479500770569,107813,2728,440.8499209880829,976,fits/tv2_m16_branch_00__MULTI__s9101/p100/FROZEN_LAYERWISE/WINNER.json,6823dec8aaec9ce1f105202f54278f18a524f70c7083d7172a09d4f9e9b72fbf,372ca7b22cbd9be0f48cb4a61b91f4e60a9b5ff592b45b66e3002feb1d6b5a27,False,,,1016464,509,1275747,136148,0b7e5c07aa99ed541c4455704c93ce1285fbf34cf4ff77e88479ec0a5751f0e3,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,101,WARM_JOINT,BUDGET_EXHAUSTED,-0.25334450445890005,-0.2533445044589004,0.10909400840334102,0.6300733287884844,0.17314493951538754,135,134,403,404,40703,160.04959106445312,121,135,202,0.6871836408047943,0,6893,6794,20481,1351032,5535.777606964111,1391735,20884,5695.827198028564,7028,fits/tv2_m16_branch_00__MULTI__s9101/p100/WARM_JOINT/WINNER.json,8e9a858656285a7dfdc48165decafc4e9e7df94aeee462a6f0a9bf91ab697b35,a813e59bb1d68c35f3952d9cd82fa1be24c624726babc8f0fda7354c865be8f5,False,,,1016464,509,1275747,136148,3940941f54b895fd17c16d5a61816e387ab01e0c8921b8188952097e5446b770,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,102,FROZEN_LAYERWISE,CONVERGED,0.3840029672891069,0.38400296728910693,1.2801812439926164e-05,9.30488825211571e-05,0.1375815817778933,5,4,13,408,1326,5.230177879333496,3,5,2,0.0,0,976,876,2728,107813,440.8499209880829,109139,2741,446.0800988674164,981,fits/tv2_m16_branch_00__MULTI__s9101/p101/FROZEN_LAYERWISE/WINNER.json,372ca7b22cbd9be0f48cb4a61b91f4e60a9b5ff592b45b66e3002feb1d6b5a27,481ea568e468434ea45bc6eb8d88915de520d332bebd331c2b2ebaf504c9f576,False,,,1026528,509,1288378,137496,3648f6a8edfa769296fd0d877903f092c00207c3d914d1ea083cba24eb07b11c,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,102,WARM_JOINT,BUDGET_EXHAUSTED,-0.2535697510004019,-0.2535697510004025,0.10919948249117296,0.6303380974668287,0.1732395407004882,136,135,406,408,41412,169.35813093185425,126,135,204,0.6362052221334286,0,7028,6928,20884,1391735,5695.827198028564,1433147,21290,5865.185328960419,7164,fits/tv2_m16_branch_00__MULTI__s9101/p101/WARM_JOINT/WINNER.json,a813e59bb1d68c35f3952d9cd82fa1be24c624726babc8f0fda7354c865be8f5,d797b81fc3ec56fe9e377bcf5f18d5001490d02c9695221a5fa0f3deea1763e0,False,,,1026528,509,1288378,137496,102cf894330e41ceae5f39e727bdf2aca16c2e53ba72cdaac7a86fd0000e3d52,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,103,FROZEN_LAYERWISE,CONVERGED,0.38400296698484915,0.3840029669848494,1.280170711070958e-05,9.304836479175638e-05,0.13758121531055373,4,3,10,412,1030,4.179897308349609,2,4,2,0.0,0,981,880,2741,109139,446.0800988674164,110169,2751,450.259996175766,985,fits/tv2_m16_branch_00__MULTI__s9101/p102/FROZEN_LAYERWISE/WINNER.json,481ea568e468434ea45bc6eb8d88915de520d332bebd331c2b2ebaf504c9f576,ab295450ae8d5c98ea97e2f38617afbb99b7d389ffc49d872c77edb80dbb09ee,False,,,1036592,509,1301009,138844,513fbc74f17146c4ec04907d4ec70a3bf85a673ee04944b191cbb8bcfe3b46e0,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,103,WARM_JOINT,BUDGET_EXHAUSTED,-0.253798180130341,-0.25379818013034283,0.10970462692013119,0.6306715794058684,0.1739488990822763,138,137,412,412,42436,165.78323006629944,122,138,206,0.7780783932771447,0,7164,7063,21290,1433147,5865.185328960419,1475583,21702,6030.968559026718,7302,fits/tv2_m16_branch_00__MULTI__s9101/p102/WARM_JOINT/WINNER.json,d797b81fc3ec56fe9e377bcf5f18d5001490d02c9695221a5fa0f3deea1763e0,e1456f5445b85b99590b6ac3c9c753f236f5efe643f5e92560097d9636b17214,False,,,1036592,509,1301009,138844,dffd41269a7af1d689d4d94a5d2e5e8dddb9202ee12203a3e69b6fbfd75fddd3,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,104,FROZEN_LAYERWISE,CONVERGED,0.38400296592444666,0.3840029659244468,1.2801484389928042e-05,9.304754007807758e-05,0.13758004111861663,5,4,13,416,1352,5.404428005218506,3,5,2,0.0,0,985,883,2751,110169,450.259996175766,111521,2764,455.6644241809845,990,fits/tv2_m16_branch_00__MULTI__s9101/p103/FROZEN_LAYERWISE/WINNER.json,ab295450ae8d5c98ea97e2f38617afbb99b7d389ffc49d872c77edb80dbb09ee,336d50131e3baf51a835a0ae465e9c1495cdd90fbc9f369297fd6c05915e12ec,False,,,1046656,509,1313640,140192,65b87563b34940cc1f748ecfb25fc0e4a3c9f7973f533561f6ffcb77b551f3c8,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,104,WARM_JOINT,BUDGET_EXHAUSTED,-0.2539518315067557,-0.25395183150675493,0.11001214950150388,0.6308658521251328,0.17438279331638776,139,138,415,416,43160,171.49764895439148,124,139,208,0.6148101221211989,0,7302,7200,21702,1475583,6030.968559026718,1518743,22117,6202.46620798111,7441,fits/tv2_m16_branch_00__MULTI__s9101/p103/WARM_JOINT/WINNER.json,e1456f5445b85b99590b6ac3c9c753f236f5efe643f5e92560097d9636b17214,90ba9c8e08c94f701545ac1c9074bb30e5bd0e7514470c9c7292178a8999eb32,False,,,1046656,509,1313640,140192,a55d9f0fca42fa8324bef147b8a4675f50dbd33015377a512b82979e6324246e,True,False
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,105,FROZEN_LAYERWISE,CONVERGED,0.3840029647163952,0.38400296471639506,1.2801695006112692e-05,9.304859910290106e-05,0.1375807387702365,5,4,13,420,1365,5.299323797225952,3,5,2,0.0,0,990,887,2764,111521,455.6644241809845,112886,2777,460.96374797821045,995,fits/tv2_m16_branch_00__MULTI__s9101/p104/FROZEN_LAYERWISE/WINNER.json,336d50131e3baf51a835a0ae465e9c1495cdd90fbc9f369297fd6c05915e12ec,f0d1a9f4e47e6fafc660979a36d5080128f1a7aa117849d634891a1729d8e264,False,,,1056720,509,1326271,141540,4d02b476149d206f89ff202b4de5765efcf5d22cd45d89d73f3228e681a66173,True,True
tv2_m16_branch_00__MULTI__s9101,tv2_m16_branch_00,MULTI,9101,105,WARM_JOINT,BUDGET_EXHAUSTED,-0.25414353447471844,-0.25414353447471905,0.11021814397917083,0.6310174668888839,0.17466734244708187,140,139,418,420,43890,169.6701762676239,126,140,210,0.7998203022019447,0,7441,7338,22117,1518743,6202.46620798111,1562633,22535,6372.1363842487335,7581,fits/tv2_m16_branch_00__MULTI__s9101/p104/WARM_JOINT/WINNER.json,90ba9c8e08c94f701545ac1c9074bb30e5bd0e7514470c9c7292178a8999eb32,ec28830e876eadc519acfc93a3e30db7adcbdba1db240ba90bc51947fdc8c9c1,False,,,1056720,509,1326271,141540,6cc1d5a20f9696b1b22d7d31537736c2f1f2abf3760334c574632090899cc647,True,False
